timestamp_ms,alpha,beta,gamma,a,b,c
1765810778581,187.70000000000002,48.2,2.1,-1.8765250949458274,-41.765603957617344,100.51598461691346
1765810778598,188.8,48.2,2,-1.7872633384293637,-41.7688006732577,101.48197924326148
1765810778614,189.9,48.2,2.1,-1.8765250949458274,-41.765603957617344,102.71598461691346
1765810778632,190.5,48.2,2.1,-1.8765250949458274,-41.765603957617344,103.31598461691345
1765810778648,191.60000000000002,48.2,2.2,-1.9657720286197435,-41.762251547228075,104.54997631254419
1765810778664,192.70000000000002,48.2,2.2,-1.9657720286197435,-41.76225154722808,105.6499763125442
1765810778681,193.4,48.2,2.2,-1.9657720286197435,-41.762251547228075,106.34997631254417
1765810778698,194.70000000000002,48.2,2.2,-1.9657720286197435,-41.76225154722809,107.6499763125442
1765810778715,195.4,48.300000000000004,2.2,-1.9588832898363582,-41.66238385655157,108.34539260701223
1765810778731,196.70000000000002,48.300000000000004,2.2,-1.9588832898363582,-41.662383856551564,109.64539260701225
1765810778748,197.9,48.300000000000004,2.2,-1.9588832898363582,-41.66238385655157,110.84539260701223
1765810778764,199.10000000000002,48.300000000000004,2.2,-1.9588832898363582,-41.662383856551564,112.04539260701226
1765810778781,199.60000000000002,48.300000000000004,2.2,-1.9588832898363582,-41.66238385655157,112.54539260701225
1765810778798,200.5,48.300000000000004,2.3000000000000003,-2.0478025236909247,-41.65888807402974,113.57916258739763
1765810778814,201,48.300000000000004,2.4000000000000004,-2.1367056582484425,-41.65523721125033,114.21291772387777
1765810778831,201.8,48.300000000000004,2.5,-2.2255919984861836,-41.6514313056892,115.14665737605581
1765810778848,202.8,48.300000000000004,2.6,-2.314460850010377,-41.64747039640202,116.28038090416943
1765810778865,203.20000000000002,48.300000000000004,2.6,-2.314460850010377,-41.647470396402014,116.68038090416945
1765810778881,204.10000000000002,48.400000000000006,2.6,-2.3063493622990805,-41.54765454661905,117.57499573086596
1765810778898,205,48.400000000000006,2.5,-2.217791333275104,-41.551601580776115,118.34147815358783
1765810778915,205.4,48.400000000000006,2.5,-2.217791333275104,-41.55160158077612,118.74147815358785
1765810778931,206.10000000000002,48.400000000000006,2.4000000000000004,-2.129215951399847,-41.55539415258861,119.30794458968606
1765810778948,206.70000000000002,48.400000000000006,2.4000000000000004,-2.129215951399847,-41.55539415258861,119.90794458968607
1765810778964,206.9,48.400000000000006,2.3000000000000003,-2.040623905702257,-41.55903222332883,119.97439567349488
1765810778981,207.5,48.300000000000004,2.2,-1.9588832898363582,-41.66238385655157,120.44539260701221
1765810778998,207.8,48.300000000000004,2.1,-1.869948652310691,-41.66572452292149,120.6116084237269
1765810779014,208.4,48.2,2.1,-1.8765250949458274,-41.765603957617344,121.21598461691346
1765810779031,209,48.1,2.2,-1.9726822437216487,-41.86211882514321,121.95458329249097
1765810779048,209.5,48.1,2.3000000000000003,-2.062226795944735,-41.85859842834175,122.5887691025062
1765810779064,209.9,48.1,2.4000000000000004,-2.1517549952597674,-41.85492186222423,123.12293981207308
1765810779081,210.5,48.2,2.5,-2.23341687913454,-41.7512605015688,123.85186286340257
1765810779098,210.9,48.2,2.5,-2.23341687913454,-41.7512605015688,124.25186286340258
1765810779114,211.8,48.400000000000006,2.4000000000000004,-2.129215951399847,-41.55539415258861,125.00794458968603
1765810779131,212.9,48.5,2.4000000000000004,-2.1217493479354723,-41.45555060943304,126.10299653256621
1765810779148,214,48.5,2.4000000000000004,-2.1217493479354723,-41.45555060943304,127.20299653256619
1765810779164,214.5,48.5,2.5,-2.2100147242500054,-41.45177133031149,127.8363250431483
1765810779181,215.70000000000002,48.5,2.5,-2.2100147242500054,-41.45177133031149,129.0363250431483
1765810779198,216.3,48.400000000000006,2.5,-2.217791333275104,-41.55160158077612,129.64147815358785
1765810779214,217.5,48.400000000000006,2.6,-2.3063493622990805,-41.54765454661904,130.97499573086597
1765810779231,218.70000000000002,48.400000000000006,2.6,-2.3063493622990805,-41.54765454661905,132.174995730866
1765810779248,219.4,48.300000000000004,2.6,-2.314460850010377,-41.64747039640202,132.88038090416944
1765810779265,220.70000000000002,48.300000000000004,2.6,-2.314460850010377,-41.64747039640202,134.18038090416943
1765810779281,222,48.300000000000004,2.6,-2.314460850010377,-41.64747039640201,135.48038090416944
1765810779298,222.70000000000002,48.400000000000006,2.5,-2.217791333275104,-41.55160158077611,136.04147815358783
1765810779314,224,48.400000000000006,2.5,-2.217791333275104,-41.55160158077612,137.34147815358787
1765810779331,225.3,48.5,2.5,-2.2100147242500054,-41.45177133031149,138.6363250431483
1765810779347,225.9,48.5,2.5,-2.2100147242500054,-41.45177133031149,139.2363250431483
1765810779364,227.10000000000002,48.5,2.5,-2.2100147242500054,-41.45177133031149,140.43632504314832
1765810779381,228.20000000000002,48.5,2.6,-2.29826288237631,-41.44783812857724,141.6696377033381
1765810779397,228.8,48.5,2.6,-2.29826288237631,-41.44783812857724,142.2696377033381
1765810779414,229.9,48.5,2.6,-2.29826288237631,-41.44783812857724,143.3696377033381
1765810779431,231,48.400000000000006,2.6,-2.3063493622990805,-41.54765454661904,144.4749957308659
1765810779448,231.60000000000002,48.400000000000006,2.5,-2.217791333275104,-41.551601580776115,144.9414781535879
1765810779464,232.70000000000002,48.300000000000004,2.5,-2.2255919984861836,-41.65143130568921,146.04665737605583
1765810779481,233.9,48.300000000000004,2.4000000000000004,-2.1367056582484425,-41.65523721125034,147.11291772387776
1765810779498,234.4,48.2,2.4000000000000004,-2.1442186214634793,-41.75507978220768,147.6179160819784
1765810779514,235.5,48.1,2.3000000000000003,-2.062226795944735,-41.85859842834174,148.5887691025062
1765810779531,236.60000000000002,48,2.2,-1.979614077825728,-41.96198568755294,149.55921368393106
1765810779548,237.10000000000002,48,2.1,-1.8897396391199779,-41.965361695936366,149.92480380611372
1765810779564,238.20000000000002,47.900000000000006,1.9000000000000001,-1.715953886623475,-42.071543673130726,150.75996450623225
1765810779581,238.9,47.800000000000004,1.7000000000000002,-1.5408681275199034,-42.17713770637859,151.19424884995544
1765810779598,240.5,47.7,1.3,-1.1826395102382155,-42.286582328412806,152.25738333568546
1765810779614,242.3,47.5,1,-0.9162065517187218,-42.492004216185315,153.65622608984515
1765810779632,243.20000000000002,47.400000000000006,0.8,-0.7355733930586696,-42.59486457499853,154.28675344691777
1765810779648,245.10000000000002,47.2,0.5,-0.4629891223961552,-42.79797980504021,155.78143487286064
1765810779664,247,47,0.1,-0.09325137893249448,-42.999918622781664,157.1367326253794
1765810779681,248.8,47,-0.4,0.37299773510660805,-42.998697982397466,158.25307674205413
1765810779697,249.70000000000002,46.900000000000006,-0.7000000000000001,0.6550035832397452,-43.09599871745558,158.74135076923912
1765810779714,251.4,46.900000000000006,-1.3,1.2162313994510614,-43.086201182414655,159.61984130903198
1765810779731,252.10000000000002,46.900000000000006,-1.5,1.4032342091272583,-43.08162973988771,160.0460729447686
1765810779748,253.5,47.1,-1.8,1.671913388002014,-42.87373362233412,161.0435035824819
1765810779764,254.8,47.2,-1.9000000000000001,1.758544441274657,-42.7708372679629,162.21130441531574
1765810779781,255.4,47.300000000000004,-1.9000000000000001,1.7524015853684685,-42.67093915360806,162.81547189959113
1765810779798,256.40000000000003,47.5,-1.7000000000000002,1.5571509546579438,-42.47689608391335,164.09478688847435
1765810779814,257.2,47.6,-1.4000000000000001,1.2780364604107743,-42.38438441477096,165.30446522029916
1765810779831,257.5,47.7,-1.2000000000000002,1.0917040265746538,-42.2885669383914,165.87776592038
1765810779848,258,47.900000000000006,-0.8,0.7227936381189874,-42.094953799581305,166.92185497621026
1765810779864,258.3,48.1,0,0,-41.9,168.3
1765810779881,258.3,48.1,0.4,-0.35889186441813115,-41.89874722187714,168.83740234253295
1765810779899,258.40000000000003,48.300000000000004,1.4000000000000001,-1.2470334341502414,-41.684763253018694,170.27477541972877
1765810779914,258.6,48.300000000000004,2.4000000000000004,-2.1367056582484425,-41.65523721125033,171.8129177238778
1765810779932,258.6,48.300000000000004,3.1,-2.7585185204035905,-41.62534227136752,172.7487343397694
1765810779948,257.6,48.400000000000006,5.6000000000000005,-4.951635916211275,-41.357674119350264,175.06997560612368
1765810779964,257.8,48.5,5.800000000000001,-5.109062746101422,-41.24101485898527,175.52355187603857
1765810779981,258.90000000000003,48.800000000000004,5.5,-4.796260148122044,-40.96948478909386,176.19269336432234
1765810779997,260.5,49.1,4.9,-4.231630170571241,-40.7188605351431,176.97093509693843
1765810780014,262.1,49,4.6000000000000005,-3.987972055300018,-40.839761904526625,178.1852053978744
1765810780031,262.8,49,4.5,-3.901727495934088,-40.84664153154415,178.75333124238873
1765810780048,264.2,48.900000000000006,4.3,-3.742278090252623,-40.95945674473397,179.8980992278679
1765810780065,264.90000000000003,48.800000000000004,4.1000000000000005,-3.5815440123898195,-41.07175862534154,-179.6579829571705
1765810780081,266.1,48.6,3.8000000000000003,-3.343893409437041,-41.289040168547935,-178.83983994070758
1765810780098,267.2,48.300000000000004,3.5,-3.113379290917953,-41.604854268801105,-178.1169381391493
1765810780114,267.7,48.2,3.3000000000000003,-2.9463097743157673,-41.71511021493535,-177.87720239621387
1765810780132,268.8,47.900000000000006,3,-2.707452596646829,-42.02908967235276,-177.1597526646608
1765810780148,270.1,47.300000000000004,2.3000000000000003,-2.1208397916557873,-42.657421440190376,-176.77181444006158
1765810780165,270.90000000000003,46.7,1.7000000000000002,-1.6013468315045867,-43.27624025224127,-176.76471434317037
1765810780182,271.90000000000003,45.900000000000006,1.3,-1.2594766519474312,-44.08571050228568,-176.29002508001452
1765810780198,272.6,45.7,1.4000000000000001,-1.3658080691060435,-44.283311886166835,-175.44422383675683
1765810780215,272.8,45.800000000000004,1.5,-1.4582047185697868,-44.18091002431913,-175.108140740123
1765810780231,273.3,46.2,1.9000000000000001,-1.8210870899272615,-43.76979992353631,-174.0684334729788
1765810780248,273.7,46.5,2.3000000000000003,-2.1809783656709376,-43.45621379424549,-173.13075543629563
1765810780264,274,46.7,2.5,-2.3538082750896723,-43.248632499528405,-172.56679501064465
1765810780281,274.7,47.1,3,-2.784304617146456,-42.82707607611837,-171.20790209228727
1765810780297,275.5,47.5,3.3000000000000003,-3.019423039595094,-42.41300269522082,-170.0282184462606
1765810780314,276,47.6,3.4000000000000004,-3.0997770153220956,-42.307978339352275,-169.4002897728895
1765810780331,277.1,48,3.6,-3.235877388059128,-41.8982814446353,-168.0608764472673
1765810780349,278.3,48.2,3.5,-3.1243149184938694,-41.704519907767946,-167.00966988458546
1765810780364,279,48.400000000000006,3.4000000000000004,-3.0141064331332728,-41.51052279173805,-166.45751506270022
1765810780381,280.40000000000003,48.5,3.1,-2.7392215162874507,-41.425864733324325,-165.46405871857044
1765810780398,281.2,48.5,2.9000000000000004,-2.562897220220889,-41.435115394990035,-164.93052569819005
1765810780415,282.7,48.5,2.5,-2.2100147242500054,-41.45177133031149,-163.96367495685175
1765810780431,284.1,48.400000000000006,2.1,-1.8633925820328143,-41.56584471451641,-163.09274567531335
1765810780448,284.8,48.300000000000004,2,-1.7809993073172872,-41.66891003882846,-162.52218932087047
1765810780464,285.90000000000003,48.1,1.6,-1.4351111251799287,-41.879959718785166,-161.9508121224213
1765810780481,286.8,47.900000000000006,1.2000000000000002,-1.0840745548024227,-42.088646844154454,-161.58288967748126
1765810780497,287.2,47.800000000000004,1.1,-0.9972571030419388,-42.190426483314795,-161.31527796042116
1765810780514,287.90000000000003,47.6,0.9,-0.8217227932973892,-42.39354596094991,-160.8813233357269
1765810780531,288.40000000000003,47.300000000000004,0.9,-0.830403796188076,-42.69347777556761,-160.3754536562061
1765810780548,288.6,47.2,0.9,-0.8333161033537604,-42.793454900684935,-160.17347702306094
1765810780564,288.90000000000003,46.900000000000006,0.9,-0.8421098278802919,-43.0933858298228,-159.8674860506879
1765810780581,289.1,46.7,1.1,-1.0364108298664259,-43.29005059337613,-159.38870405616308
1765810780598,289.1,46.6,1.2000000000000002,-1.134552317460373,-43.38811817339131,-159.24863064712338
1765810780614,289.3,46.5,1.5,-1.4229916037150518,-43.48137106209535,-158.63252752181415
1765810780631,289.40000000000003,46.400000000000006,1.8,-1.7133240210234137,-43.57308295020213,-158.11514319407442
1765810780649,289.40000000000003,46.400000000000006,1.9000000000000001,-1.8084131941884303,-43.570010136647646,-157.97718484391265
1765810780664,289.6,46.400000000000006,1.9000000000000001,-1.8084131941884303,-43.570010136647646,-157.7771848439127
1765810780681,289.8,46.5,1.8,-1.7073497171531562,-43.47317682297243,-157.71925738415592
1765810780698,289.90000000000003,46.5,1.7000000000000002,-1.6125771482596885,-43.476073602151395,-157.75700151727628
1765810780714,290.1,46.5,1.7000000000000002,-1.6125771482596885,-43.47607360215138,-157.5570015172763
1765810780731,290.3,46.5,1.6,-1.5177908420792425,-43.47880502543911,-157.4947584804
1765810780747,290.40000000000003,46.5,1.6,-1.5177908420792425,-43.47880502543911,-157.3947584804
1765810780782,290.6,46.6,1.5,-1.418027859911883,-43.38143605104566,-157.3359400256976
1765810780848,290.5,46.6,1.5,-1.418027859911883,-43.38143605104566,-157.43594002569765
1765810780864,290.40000000000003,46.6,1.6,-1.5124967134980174,-43.37887896314585,-157.39839794727408
1765810780881,290.40000000000003,46.6,1.7000000000000002,-1.6069527376277424,-43.3761570645506,-157.26086784329252
1765810780897,290.2,46.6,1.9000000000000001,-1.7958231031785576,-43.370218959021685,-157.1858465391493
1765810780914,289.90000000000003,46.6,2.2,-2.0790124814829922,-43.360076542134344,-157.07342300370374
1765810780931,289.7,46.6,2.4000000000000004,-2.267718664095621,-43.352491866330354,-156.9985549262532
1765810780949,289.40000000000003,46.6,2.7,-2.5506319447479333,-43.33988110353839,-156.8863890484136
1765810780964,289.2,46.7,2.9000000000000004,-2.729588164750696,-43.23089375052297,-156.81825577674786
1765810780981,289.1,46.800000000000004,2.9000000000000004,-2.720073303664667,-43.13113473328506,-156.92476685113294
1765810780998,288.90000000000003,46.900000000000006,2.9000000000000004,-2.7105894313745744,-43.031374930249456,-157.13124466891722
1765810781014,288.8,47,2.9000000000000004,-2.7011363397555153,-42.93161434669981,-157.23768943107686
1765810781031,288.8,47.1,2.8000000000000003,-2.5991007677497073,-42.83646845703002,-157.3803212809469
1765810781048,288.8,47.1,2.7,-2.5064662125580734,-42.840922433373485,-157.51656121907564
1765810781064,288.90000000000003,47.1,2.5,-2.3211356422547693,-42.84934571549761,-157.6890982511738
1765810781098,289.1,47.1,2.3000000000000003,-2.135728203038274,-42.85712246740942,-157.76170677241916
1765810781114,289.2,47,2.2,-2.05015369675653,-42.960630838955325,-157.79316375986033
1765810781131,289.3,46.900000000000006,2.2,-2.0573330964769867,-43.06049294316607,-157.6882664513356
1765810781148,289.5,46.800000000000004,2.1,-1.9708121331727317,-43.16387537691809,-157.62035402883328
1765810781164,289.5,46.7,2,-1.8836430204735954,-43.2671179280015,-157.75287974069
1765810781181,289.5,46.6,2,-1.890235848875465,-43.36700281855398,-157.74835682777882
1765810781198,289.5,46.5,2,-1.8968504255641432,-43.466887329166255,-157.7438106118589
1765810781231,289.40000000000003,46.400000000000006,2.1,-1.9985443247217316,-43.563366948614785,-157.7013122678388
1765810781247,289.3,46.300000000000004,2.2,-2.100907020091047,-43.65965600569635,-157.65834901166548
1765810781264,289.2,46.300000000000004,2.3000000000000003,-2.1962611699865815,-43.65590689561163,-157.62022459031076
1765810781281,289.1,46.400000000000006,2.4000000000000004,-2.2836108460354954,-43.552158841311226,-157.5876250492855
1765810781315,289,46.6,2.5,-2.3620433500314455,-43.34845273348717,-157.56114739541133
1765810781331,289,46.7,2.6,-2.4477849668429243,-43.24444354253943,-157.42963062387201
1765810781347,288.90000000000003,46.800000000000004,2.7,-2.5328792030228633,-43.14029967587348,-157.3985507069778
1765810781364,288.90000000000003,46.900000000000006,2.8000000000000003,-2.6173287627538224,-43.03602274369745,-157.26790464090658
1765810781381,288.8,47,2.9000000000000004,-2.7011363397555153,-42.93161434669981,-157.23768943107686
1765810781398,288.7,47,3,-2.7940502451228375,-42.92682072672184,-157.20127091020265
1765810781431,288.6,47,3.1,-2.886940949498298,-42.92186515431468,-157.1648739781158
1765810781481,288.6,46.900000000000006,3,-2.8038274851673193,-43.02656454798024,-157.294605755347
1765810781497,288.7,46.800000000000004,2.9000000000000004,-2.720073303664667,-43.13113473328506,-157.32476685113298
1765810781531,288.8,46.800000000000004,2.7,-2.5328792030228633,-43.14029967587347,-157.49855070697785
1765810781548,288.90000000000003,46.7,2.6,-2.4477849668429243,-43.24444354253943,-157.52963062387195
1765810781564,289,46.7,2.5,-2.3538082750896723,-43.2486324995284,-157.56679501064468
1765810781598,289.1,46.6,2.4000000000000004,-2.267718664095621,-43.352491866330354,-157.59855492625317
1765810781664,289,46.6,2.4000000000000004,-2.267718664095621,-43.352491866330354,-157.69855492625322
1765810781714,288.90000000000003,46.7,2.6,-2.4477849668429243,-43.24444354253943,-157.52963062387195
1765810781731,288.8,46.7,2.7,-2.5417410358134394,-43.24009073284256,-157.4924854682438
1765810781748,288.8,46.800000000000004,2.7,-2.5328792030228633,-43.14029967587347,-157.49855070697785
1765810781764,288.7,46.800000000000004,2.8000000000000003,-2.626487261979002,-43.135798797648654,-157.46164852079355
1765810781781,288.7,46.900000000000006,2.9000000000000004,-2.7105894313745744,-43.031374930249456,-157.33124466891726
1765810781864,288.7,46.900000000000006,2.8000000000000003,-2.6173287627538224,-43.03602274369745,-157.46790464090662
1765810781881,288.8,46.800000000000004,2.7,-2.5328792030228633,-43.14029967587347,-157.49855070697785
1765810781914,288.90000000000003,46.7,2.6,-2.4477849668429243,-43.24444354253943,-157.52963062387195
1765810781948,288.90000000000003,46.7,2.5,-2.3538082750896723,-43.248632499528405,-157.66679501064462
1765810782031,288.90000000000003,46.800000000000004,2.6,-2.439249905147772,-43.14463731823587,-157.53547268499057
1765810782064,288.8,46.800000000000004,2.7,-2.5328792030228633,-43.14029967587347,-157.49855070697785
1765810782098,288.7,46.900000000000006,2.8000000000000003,-2.6173287627538224,-43.03602274369745,-157.46790464090662
1765810782131,288.7,46.800000000000004,2.8000000000000003,-2.626487261979002,-43.135798797648654,-157.46164852079355
1765810782164,288.7,46.7,2.7,-2.5417410358134394,-43.24009073284256,-157.59248546824384
1765810782181,288.8,46.7,2.7,-2.5417410358134394,-43.24009073284256,-157.4924854682438
1765810782197,288.90000000000003,46.6,2.5,-2.3620433500314455,-43.34845273348717,-157.66114739541126
1765810782214,289,46.7,2.4000000000000004,-2.2598117467836256,-43.25265755726361,-157.70397789590638
1765810782231,289,46.7,2.3000000000000003,-2.165796168969405,-43.25651867100503,-157.84117854618106
1765810782247,289.1,46.7,2.2,-2.0717623294744096,-43.26021579782075,-157.87839622720426
1765810782331,289.1,46.7,2.3000000000000003,-2.165796168969405,-43.256518671005026,-157.74117854618103
1765810782347,289,46.7,2.4000000000000004,-2.2598117467836256,-43.25265755726361,-157.70397789590638
1765810782381,288.8,46.7,2.6,-2.4477849668429243,-43.24444354253943,-157.62963062387198
1765810782397,288.7,46.800000000000004,2.7,-2.5328792030228633,-43.14029967587347,-157.59855070697785
1765810782414,288.7,46.800000000000004,2.8000000000000003,-2.626487261979002,-43.135798797648654,-157.46164852079355
1765810782447,288.7,46.7,2.7,-2.5417410358134394,-43.24009073284256,-157.59248546824384
1765810782464,288.8,46.7,2.6,-2.4477849668429243,-43.24444354253943,-157.62963062387198
1765810782480,288.90000000000003,46.6,2.5,-2.3620433500314455,-43.34845273348717,-157.66114739541126
